party,party_slug,city,city_slug,bolge,rank,name,seats
Y.Refah,yenidenrefah,Kütahya,kutahya,Kütahya,3,İbrahim Girgin,5
Y.Refah,yenidenrefah,Kütahya,kutahya,Kütahya,4,Bayram Tosun,5
Y.Refah,yenidenrefah,Kütahya,kutahya,Kütahya,5,Muhammet Ali Güngör,5
Y.Sol Parti,yesilsolparti,Kütahya,kutahya,Kütahya,1,Ayşegül Korkutan,5
Y.Sol Parti,yesilsolparti,Kütahya,kutahya,Kütahya,2,Bilal Bilin,5
Y.Sol Parti,yesilsolparti,Kütahya,kutahya,Kütahya,3,Azime Daş,5
Y.Sol Parti,yesilsolparti,Kütahya,kutahya,Kütahya,4,Nihat Yıldırım,5
Y.Sol Parti,yesilsolparti,Kütahya,kutahya,Kütahya,5,Filiz Peştek Keskin,5
Zafer,zaferpartisi,Kütahya,kutahya,Kütahya,1,Şinasi Atay,5
Zafer,zaferpartisi,Kütahya,kutahya,Kütahya,2,Nazım Kılıç,5
Zafer,zaferpartisi,Kütahya,kutahya,Kütahya,3,Ali Can Daylan,5
Zafer,zaferpartisi,Kütahya,kutahya,Kütahya,4,Hamdi Uğur Beşe,5
Zafer,zaferpartisi,Kütahya,kutahya,Kütahya,5,Burak Orkun Arat,5
AK Parti,akparti,Malatya,malatya,Malatya,1,Bülent Tüfenkci,6
AK Parti,akparti,Malatya,malatya,Malatya,2,İhsan Koca,6
AK Parti,akparti,Malatya,malatya,Malatya,3,İnanç Siraç Kara Ölmeztoprak,6
AK Parti,akparti,Malatya,malatya,Malatya,4,Abdurrahman Babacan,6
AK Parti,akparti,Malatya,malatya,Malatya,5,Vahit Atalan,6
AK Parti,akparti,Malatya,malatya,Malatya,6,Ramazan Özcan,6
ANAP,anap,Malatya,malatya,Malatya,1,Mehmet Gül,6
ANAP,anap,Malatya,malatya,Malatya,2,Figen Gül,6
ANAP,anap,Malatya,malatya,Malatya,3,Ayşe Gürcan,6
ANAP,anap,Malatya,malatya,Malatya,4,İsa Canpolat,6
ANAP,anap,Malatya,malatya,Malatya,5,Vahap Gül,6
ANAP,anap,Malatya,malatya,Malatya,6,Mehmet Fettah Yeşilyurt,6
Bağımsız,bagimsiz,Malatya,malatya,Malatya,1,Tahsin Yaşar,6
Bağımsız,bagimsiz,Malatya,malatya,Malatya,2,Yusuf Karakuş,6
Bağımsız,bagimsiz,Malatya,malatya,Malatya,3,Ahmet Murat Sarıcı,6
Bağımsız,bagimsiz,Malatya,malatya,Malatya,4,Mehmet Özbey,6
BBP,bbp,Malatya,malatya,Malatya,1,Nihat Gürbüz,6
BBP,bbp,Malatya,malatya,Malatya,2,Nevzat Şahin,6
BBP,bbp,Malatya,malatya,Malatya,3,Özay Özcan,6
BBP,bbp,Malatya,malatya,Malatya,4,Hüseyin Önal,6
BBP,bbp,Malatya,malatya,Malatya,5,Abdulkadir Özaslan,6
BBP,bbp,Malatya,malatya,Malatya,6,Gaffar Akkuş,6
CHP,chp,Malatya,malatya,Malatya,1,Veli Ağbaba,6
CHP,chp,Malatya,malatya,Malatya,2,Enver Kiraz,6
CHP,chp,Malatya,malatya,Malatya,3,Battal Kanbay,6
CHP,chp,Malatya,malatya,Malatya,4,Ali İmran Marasalı,6
CHP,chp,Malatya,malatya,Malatya,5,Yusuf Kurşun,6
CHP,chp,Malatya,malatya,Malatya,6,Okay Demirhan,6
GBP,gbp,Malatya,malatya,Malatya,1,Habibe Han,6
GBP,gbp,Malatya,malatya,Malatya,2,Emrah Yıldırım,6
GBP,gbp,Malatya,malatya,Malatya,3,Eser Baran,6
GBP,gbp,Malatya,malatya,Malatya,4,Gülden Akdaş,6
GBP,gbp,Malatya,malatya,Malatya,5,Mehmet Mustafa Karaca,6
GBP,gbp,Malatya,malatya,Malatya,6,Büşra Han,6
HAK-PAR,hakpar,Malatya,malatya,Malatya,1,Nurettin Kızıldağ,6
HAK-PAR,hakpar,Malatya,malatya,Malatya,2,Süleyman Behçet,6
HAK-PAR,hakpar,Malatya,malatya,Malatya,3,Cemal Canbay,6
HAK-PAR,hakpar,Malatya,malatya,Malatya,4,Nesim Demir,6
HAK-PAR,hakpar,Malatya,malatya,Malatya,5,Memet Kızıldağ,6
HAK-PAR,hakpar,Malatya,malatya,Malatya,6,Fırat Aydın,6
HKP,hkp,Malatya,malatya,Malatya,1,Yeter Ağbaba,6
HKP,hkp,Malatya,malatya,Malatya,2,Semih Keklik,6
HKP,hkp,Malatya,malatya,Malatya,3,Mustafa Demirkol,6
HKP,hkp,Malatya,malatya,Malatya,4,Feti Beyazelma,6
HKP,hkp,Malatya,malatya,Malatya,5,İbrahim Taşar,6
HKP,hkp,Malatya,malatya,Malatya,6,Mustafa Salman,6
İyi Parti,iyiparti,Malatya,malatya,Malatya,1,Şeyhmus Göçmez,6
İyi Parti,iyiparti,Malatya,malatya,Malatya,2,Atilla Şahin,6
İyi Parti,iyiparti,Malatya,malatya,Malatya,3,Elif Apohan,6
İyi Parti,iyiparti,Malatya,malatya,Malatya,4,Selçuk Han,6
İyi Parti,iyiparti,Malatya,malatya,Malatya,5,Metin Kapıdere,6
İyi Parti,iyiparti,Malatya,malatya,Malatya,6,Menije Nur Özcan,6
Memleket,memleket,Malatya,malatya,Malatya,1,Burca Benay Turfanda Çinkılıç,6
Memleket,memleket,Malatya,malatya,Malatya,2,Samet Fırat Özkaş,6
Memleket,memleket,Malatya,malatya,Malatya,3,Okan Fidan,6
Memleket,memleket,Malatya,malatya,Malatya,4,Mehmed Onur İşim,6
Memleket,memleket,Malatya,malatya,Malatya,5,Özgül Olcan,6
Memleket,memleket,Malatya,malatya,Malatya,6,Kaan Gölesalan,6
MHP,mhp,Malatya,malatya,Malatya,1,Mehmet Celal Fendoğlu,6
MHP,mhp,Malatya,malatya,Malatya,2,Ömer Ekici,6
MHP,mhp,Malatya,malatya,Malatya,3,Mesut Samanlı,6
MHP,mhp,Malatya,malatya,Malatya,4,Selma Çicek,6
MHP,mhp,Malatya,malatya,Malatya,5,Muhsin Yiğit,6
MHP,mhp,Malatya,malatya,Malatya,6,Uğur Sevim,6
MİLLET,millet,Malatya,malatya,Malatya,1,Ömer Karakuş,6
MİLLET,millet,Malatya,malatya,Malatya,2,Kemal Şahan,6
MİLLET,millet,Malatya,malatya,Malatya,3,Gönül Emül,6
MİLLET,millet,Malatya,malatya,Malatya,4,Aykut İncearık,6
MİLLET,millet,Malatya,malatya,Malatya,5,Nimet Karakaya,6
MİLLET,millet,Malatya,malatya,Malatya,6,Abdulkadir Şahin,6
Milli Yol,milliyol,Malatya,malatya,Malatya,1,Ali Alagöz,6
Milli Yol,milliyol,Malatya,malatya,Malatya,2,Sema Altuntaş,6
Milli Yol,milliyol,Malatya,malatya,Malatya,3,Ramazan Silay,6
Milli Yol,milliyol,Malatya,malatya,Malatya,4,Celal Gürsul,6
Milli Yol,milliyol,Malatya,malatya,Malatya,5,Mehmet Göl,6
Milli Yol,milliyol,Malatya,malatya,Malatya,6,Hasan Hüseyin Kartal,6
Sol Parti,solparti,Malatya,malatya,Malatya,1,Gizem Otur,6
Sol Parti,solparti,Malatya,malatya,Malatya,2,İbrahim Halil Gencer,6
Sol Parti,solparti,Malatya,malatya,Malatya,3,Özkan Açıkgöz,6
Sol Parti,solparti,Malatya,malatya,Malatya,4,Ulaş Korkmaz,6
Sol Parti,solparti,Malatya,malatya,Malatya,5,Ramazan Tunç,6
Sol Parti,solparti,Malatya,malatya,Malatya,6,Ali Amanat,6
TKH,tkh,Malatya,malatya,Malatya,1,Cihan Satıcı,6
TKH,tkh,Malatya,malatya,Malatya,2,Özgür Özmen,6
TKH,tkh,Malatya,malatya,Malatya,3,Ayşe Çetinkaya,6
TKH,tkh,Malatya,malatya,Malatya,4,Ahmet Türker Taşcı,6
TKH,tkh,Malatya,malatya,Malatya,5,Miray Ercan,6
TKH,tkh,Malatya,malatya,Malatya,6,Deniz Düzgün,6
TKP,tkp,Malatya,malatya,Malatya,1,Ferhat Tunçdemir,6
TKP,tkp,Malatya,malatya,Malatya,2,Zühal Doğan,6
TKP,tkp,Malatya,malatya,Malatya,3,Hüsne Yaşar,6
TKP,tkp,Malatya,malatya,Malatya,4,Mert Keçeci,6
TKP,tkp,Malatya,malatya,Malatya,5,Şirvan Güngörmez,6
TKP,tkp,Malatya,malatya,Malatya,6,İsmail Murşil,6
Vatan,vatanpartisi,Malatya,malatya,Malatya,1,Mehmet Ümit Şuvak,6
Vatan,vatanpartisi,Malatya,malatya,Malatya,2,Adnan Türkkan,6
Vatan,vatanpartisi,Malatya,malatya,Malatya,3,Fatih Budak,6
Vatan,vatanpartisi,Malatya,malatya,Malatya,4,İbrahim Güçlü,6
Vatan,vatanpartisi,Malatya,malatya,Malatya,5,Melek Doğan,6
Vatan,vatanpartisi,Malatya,malatya,Malatya,6,Cebrail Ümitli,6
Y.Refah,yenidenrefah,Malatya,malatya,Malatya,1,Bilal Yıldırım,6
Y.Refah,yenidenrefah,Malatya,malatya,Malatya,2,Ahmet Ateş,6
Y.Refah,yenidenrefah,Malatya,malatya,Malatya,3,Yılmaz Horoz,6
Y.Refah,yenidenrefah,Malatya,malatya,Malatya,4,Haci Yusuf Çınar,6
Y.Refah,yenidenrefah,Malatya,malatya,Malatya,5,Deniz Kar,6
Y.Refah,yenidenrefah,Malatya,malatya,Malatya,6,Oktay Çelik,6
Y.Sol Parti,yesilsolparti,Malatya,malatya,Malatya,1,Perihan Yücekaya,6
Y.Sol Parti,yesilsolparti,Malatya,malatya,Malatya,2,Yusuf Bozkuş,6
Y.Sol Parti,yesilsolparti,Malatya,malatya,Malatya,3,Tülay Şakar,6
Y.Sol Parti,yesilsolparti,Malatya,malatya,Malatya,4,Hüseyin Kılınç,6
Y.Sol Parti,yesilsolparti,Malatya,malatya,Malatya,5,Rozerin Ercan,6
Y.Sol Parti,yesilsolparti,Malatya,malatya,Malatya,6,Gaffar Bayram,6
Zafer,zaferpartisi,Malatya,malatya,Malatya,1,Turgut Şahin,6
Zafer,zaferpartisi,Malatya,malatya,Malatya,2,Gamze Yıldırım,6
Zafer,zaferpartisi,Malatya,malatya,Malatya,3,Ummahan Aka,6
Zafer,zaferpartisi,Malatya,malatya,Malatya,4,Altay Korhan Akçil,6
Zafer,zaferpartisi,Malatya,malatya,Malatya,5,Şahin Yıldırım,6
Zafer,zaferpartisi,Malatya,malatya,Malatya,6,Nesim Ayaz,6
Adalet,ap,Manisa,manisa,Manisa,1,Duygu Sağlam,10
Adalet,ap,Manisa,manisa,Manisa,2,Buse Nur Taşkıran,10
Adalet,ap,Manisa,manisa,Manisa,3,İsmail Acıkgöz,10
Adalet,ap,Manisa,manisa,Manisa,4,Fatih Kuramaz,10
Adalet,ap,Manisa,manisa,Manisa,5,Ramazan Altınkaya,10
Adalet,ap,Manisa,manisa,Manisa,6,Deniz Oktay,10
Adalet,ap,Manisa,manisa,Manisa,7,Zeliha Eriş,10
Adalet,ap,Manisa,manisa,Manisa,8,Akif Kır,10
Adalet,ap,Manisa,manisa,Manisa,9,Halim Kelebek,10
Adalet,ap,Manisa,manisa,Manisa,10,Sevtap Beran,10
AK Parti,akparti,Manisa,manisa,Manisa,1,Bahadır Nahit Yenişehirlioğlu,10
AK Parti,akparti,Manisa,manisa,Manisa,2,Murat Baybatur,10
AK Parti,akparti,Manisa,manisa,Manisa,3,Tamer Akkal,10
AK Parti,akparti,Manisa,manisa,Manisa,4,Ahmet Mücahit Arınç,10
AK Parti,akparti,Manisa,manisa,Manisa,5,Mehmet Ali Özkan,10
AK Parti,akparti,Manisa,manisa,Manisa,6,Ayşe Nevin Sert,10
AK Parti,akparti,Manisa,manisa,Manisa,7,Mürşit Gedizli,10
AK Parti,akparti,Manisa,manisa,Manisa,8,Fatih Katıöz,10
AK Parti,akparti,Manisa,manisa,Manisa,9,Ahmet Palabıyık,10
AK Parti,akparti,Manisa,manisa,Manisa,10,Yaşar Demirel,10
Bağımsız,bagimsiz,Manisa,manisa,Manisa,1,Mehmet Emin Önal,10
Bağımsız,bagimsiz,Manisa,manisa,Manisa,2,Nihat Durak,10
Bağımsız,bagimsiz,Manisa,manisa,Manisa,3,Hakan Kırkulak,10
BBP,bbp,Manisa,manisa,Manisa,1,İsmail Hakkı Bakır,10
BBP,bbp,Manisa,manisa,Manisa,2,Ahmet Mustafa Süzer,10
BBP,bbp,Manisa,manisa,Manisa,3,Cengiz Apaydın,10
BBP,bbp,Manisa,manisa,Manisa,4,Cihan Özcan,10
BBP,bbp,Manisa,manisa,Manisa,5,Ramazan Duman,10
BBP,bbp,Manisa,manisa,Manisa,6,Yasin Sarı,10
BBP,bbp,Manisa,manisa,Manisa,7,Mustafa Aydemir,10
BBP,bbp,Manisa,manisa,Manisa,8,Arif Uzunoğlu,10
BBP,bbp,Manisa,manisa,Manisa,9,Abdullah Ergin,10
BBP,bbp,Manisa,manisa,Manisa,10,Süleyman Kanyılmaz,10
CHP,chp,Manisa,manisa,Manisa,1,Özgür Özel,10
CHP,chp,Manisa,manisa,Manisa,2,Ahmet Vehbi Bakırlıoğlu,10
CHP,chp,Manisa,manisa,Manisa,3,Bekir Başevirgen,10
CHP,chp,Manisa,manisa,Manisa,4,Selma Aliye Kavaf,10
CHP,chp,Manisa,manisa,Manisa,5,Musa Semih Balaban,10
CHP,chp,Manisa,manisa,Manisa,6,Neşe Zengin,10
CHP,chp,Manisa,manisa,Manisa,7,Aysun Helvacıoğlu,10
CHP,chp,Manisa,manisa,Manisa,8,Seçil Ege,10
CHP,chp,Manisa,manisa,Manisa,9,Şerif Akmeşe,10
CHP,chp,Manisa,manisa,Manisa,10,İlksen Özalper,10
Genç Parti,gencparti,Manisa,manisa,Manisa,1,Mehmet Emin Ayanoğlu,10
Genç Parti,gencparti,Manisa,manisa,Manisa,2,Erkan Dursun,10
Genç Parti,gencparti,Manisa,manisa,Manisa,3,Metin Akar,10
Genç Parti,gencparti,Manisa,manisa,Manisa,4,İsmail Turanlı,10
Genç Parti,gencparti,Manisa,manisa,Manisa,5,Mehmet Yoncu,10
Genç Parti,gencparti,Manisa,manisa,Manisa,6,Volkan Şahin,10
Genç Parti,gencparti,Manisa,manisa,Manisa,7,Ertuğrul Taşcılar,10
Genç Parti,gencparti,Manisa,manisa,Manisa,8,Halil Ak,10
Genç Parti,gencparti,Manisa,manisa,Manisa,9,Muhammed Akkoyun,10
Genç Parti,gencparti,Manisa,manisa,Manisa,10,Murat Çaçur,10
HAK-PAR,hakpar,Manisa,manisa,Manisa,1,Arif Sevinç,10
HAK-PAR,hakpar,Manisa,manisa,Manisa,2,Meliha Burhaver,10
HAK-PAR,hakpar,Manisa,manisa,Manisa,3,Mahmut Köse,10
HAK-PAR,hakpar,Manisa,manisa,Manisa,4,Derviş Korkmaz,10
HAK-PAR,hakpar,Manisa,manisa,Manisa,5,Arslan Çalar,10
HAK-PAR,hakpar,Manisa,manisa,Manisa,6,Hasan Göçer,10
HAK-PAR,hakpar,Manisa,manisa,Manisa,7,Bervan Eren,10
HAK-PAR,hakpar,Manisa,manisa,Manisa,8,Hüseyin Yaşar,10
HAK-PAR,hakpar,Manisa,manisa,Manisa,9,Umut Erdem,10
HAK-PAR,hakpar,Manisa,manisa,Manisa,10,Bilal Bulut,10
HKP,hkp,Manisa,manisa,Manisa,1,İbrahim Yaygel,10
HKP,hkp,Manisa,manisa,Manisa,2,Özlem Özaydın,10
HKP,hkp,Manisa,manisa,Manisa,3,Kadir Özaydın,10
HKP,hkp,Manisa,manisa,Manisa,4,Hakan Çavuşoğlu,10
HKP,hkp,Manisa,manisa,Manisa,5,Sebahattin Aydın,10
HKP,hkp,Manisa,manisa,Manisa,6,İrfan Kaya,10
HKP,hkp,Manisa,manisa,Manisa,7,Cüneyt Ulugün,10
HKP,hkp,Manisa,manisa,Manisa,8,Özgür Yürekli,10
HKP,hkp,Manisa,manisa,Manisa,9,Onur Dalıcı,10
HKP,hkp,Manisa,manisa,Manisa,10,Mustafa Sarı,10
İyi Parti,iyiparti,Manisa,manisa,Manisa,1,Şenol Sunat,10
İyi Parti,iyiparti,Manisa,manisa,Manisa,2,Hasan Eryılmaz,10
İyi Parti,iyiparti,Manisa,manisa,Manisa,3,Filiz Tuğçe Ayrancı İplikçi,10
İyi Parti,iyiparti,Manisa,manisa,Manisa,4,Mehmet Koç,10
İyi Parti,iyiparti,Manisa,manisa,Manisa,5,Gürhan Özcan,10
İyi Parti,iyiparti,Manisa,manisa,Manisa,6,Orkun Şıktaşlı,10
İyi Parti,iyiparti,Manisa,manisa,Manisa,7,Aslı Öz,10
İyi Parti,iyiparti,Manisa,manisa,Manisa,8,Kazım Özsoy,10
İyi Parti,iyiparti,Manisa,manisa,Manisa,9,Birgül Bozkurt,10
İyi Parti,iyiparti,Manisa,manisa,Manisa,10,Mehmet Doğan,10
Memleket,memleket,Manisa,manisa,Manisa,1,Fidel Okan,10
Memleket,memleket,Manisa,manisa,Manisa,2,Lamiha Öztürk,10
Memleket,memleket,Manisa,manisa,Manisa,3,Gülnur Efe,10
Memleket,memleket,Manisa,manisa,Manisa,4,Kasım Utku Aktürk,10
Memleket,memleket,Manisa,manisa,Manisa,5,Nida Arıkan,10
Memleket,memleket,Manisa,manisa,Manisa,6,Burak Şengün,10
Memleket,memleket,Manisa,manisa,Manisa,7,Gökhan Duvan,10
Memleket,memleket,Manisa,manisa,Manisa,8,Egemen Güner,10
Memleket,memleket,Manisa,manisa,Manisa,9,Fatih Şahin,10
Memleket,memleket,Manisa,manisa,Manisa,10,Muhammed Caner Demir,10
MHP,mhp,Manisa,manisa,Manisa,1,Erkan Akçay,10
MHP,mhp,Manisa,manisa,Manisa,2,Ali Uçak,10
MHP,mhp,Manisa,manisa,Manisa,3,Şehnaz Güvendik Arık,10
MHP,mhp,Manisa,manisa,Manisa,4,Mustafa Ünveren,10
MHP,mhp,Manisa,manisa,Manisa,5,Güngör Dincer,10
MHP,mhp,Manisa,manisa,Manisa,6,Seval Başkesen,10
MHP,mhp,Manisa,manisa,Manisa,7,Hüseyin Şahin Erturun,10
MHP,mhp,Manisa,manisa,Manisa,8,Nadi Sarı,10
MHP,mhp,Manisa,manisa,Manisa,9,Deniz Sevim,10
MHP,mhp,Manisa,manisa,Manisa,10,Öztürk Demir,10
MİLLET,millet,Manisa,manisa,Manisa,1,Osman Can,10
MİLLET,millet,Manisa,manisa,Manisa,2,Bayram Bınarcı,10
MİLLET,millet,Manisa,manisa,Manisa,3,Ali Arı,10
MİLLET,millet,Manisa,manisa,Manisa,4,Dudu Gülşen Özer,10
MİLLET,millet,Manisa,manisa,Manisa,5,Hasan Bülbül,10
MİLLET,millet,Manisa,manisa,Manisa,6,Nasuh Ali Özkara,10
MİLLET,millet,Manisa,manisa,Manisa,7,Feyyaz Bardakçı,10
MİLLET,millet,Manisa,manisa,Manisa,8,Mümin Vatansever,10
MİLLET,millet,Manisa,manisa,Manisa,9,Sabire Tokyay,10
MİLLET,millet,Manisa,manisa,Manisa,10,Enver Güleç,10
Milli Yol,milliyol,Manisa,manisa,Manisa,1,İlkay Şimşek,10
Milli Yol,milliyol,Manisa,manisa,Manisa,2,Şaban Kahraman,10
Milli Yol,milliyol,Manisa,manisa,Manisa,3,Seda Karabağlık,10
Milli Yol,milliyol,Manisa,manisa,Manisa,4,Altan Ünsal,10
Milli Yol,milliyol,Manisa,manisa,Manisa,5,Harun Yılmaz,10
Milli Yol,milliyol,Manisa,manisa,Manisa,6,Gökhan Kılıç,10
Milli Yol,milliyol,Manisa,manisa,Manisa,7,Emel Aksoy,10
Milli Yol,milliyol,Manisa,manisa,Manisa,8,Mustafa Uçar,10
Milli Yol,milliyol,Manisa,manisa,Manisa,9,Ramazan Homan,10
Milli Yol,milliyol,Manisa,manisa,Manisa,10,Kazım Sarı,10
Sol Parti,solparti,Manisa,manisa,Manisa,1,Musa Görgün,10
Sol Parti,solparti,Manisa,manisa,Manisa,2,Nadir Güven,10
Sol Parti,solparti,Manisa,manisa,Manisa,3,İrem İlyas,10
